"Round ID","Tournament Name","Team One","Team Two"
3265,"National Club League 2006 Xiantao China","Jing Fan ","Yi Tong"
5789,"41st WBTC-BBO4","ENGLAND","CHINA"
1743,"B - Bermuda Bowl 2011","Iceland","The Netherlands"
5637,"41st WBTC-BBO5","POLAND","USA2"
85,"Prince Takamatsu Memorial Cup","TAJIMA","Okay"
1965,"BBO4-2015WBTC-SB","AUSTRALIA","SWEDEN"
2534,"C European B_T_Ch_ OPEN","NORWAY","POLAND"
5366,"41st WBTC-BBO2","USA1","MONACO"
784,"2012 USBC Finals","Nickell","Diamond"
977,"2004 European Youth Bridge Team Champ.","NET","RUS"
3920,"52nd EBTC-BBO1","MONACO","NORWAY"
2429,"2010 Spingold R16","Nickell","Zaleski"
3492,"BBO3 - 51st European Team Championships","Sweden","Israel"
307,"Polish Premiere League - FINAL","SYGNITY","MRAGOVIA"
946,"2006 PABF Youth Championships - Junior","Australia","China"
4650,"YC KO Final","Scoltock","Kay"
1852,"B - Bermuda Bowl 2011","China","Italy"
1898,"41st WBTC-BBO7","INDONESIA","GERMANY"
3375,"BBO5-2015WBTC-VC","POLAND","AUSTRALIA"
2953,"DongMing Knockout Teams Shanghai 2006","Lu Cheng","Jin Rong"
3271,"Cavendish Teams","Kasle","Deutsch"
908,"White House Juniors","Israel","Neth Red"
4847,"Prince Takamatsu Cup","Takayama","Umisen Yamasen"
3699,"B - 2013 YEH BROS CUP Qualifying","Australia Youth","India"
4213,"Bermuda Bowl Estoril 2005","USA 2","ITALY"
247,"Women Elite Tournament 2006","China","Netherlands"
219,"2006 NOT FINAL","Otvosi","Brogeland"
3667,"6th EOBC-BBO4-Open Teams","NED AUT","RIEHM"
797,"A Polish Premier League final","Sygnity","EKO-AL"
478,"Gold Cup Final","Collins","Allfrey"
10,"BBO3-2nd Mind Sports Games","ITALY","TURKEY"
5171,"B - Bermuda Bowl 2011","USA 1","USA 2"
1483,"European Open Champ - Open Teams - Final - A","Herbst","Ned White"
2341,"EUBC - Bruges","Wroclaw","Barcelona"
4764,"Helenic National Team Trials","Karamanlis","Zotos"
3495,"Bermuda Bowl 2007","EGYPT","POLAND"
2345,"4th World University Bridge Championship","Norway A","France A"
5674,"Cavendish Teams","Ventin","Welland"
1830,"2008 Vanderbilt Quarterfinal - #4 vs 12","Katz","Rubin"
947,"2006 PABF Youth Championships - Junior","Australia","Thailand"
5479,"2010 Spingold SF B","Zaleski","Meltzer"
5013,"Spingold Semi-Final","Nickell","Jacobs"
1886,"BBO4-2nd Mind Sports Games","NETHERLANDS","MONACO"
4692,"Team Orange - Ireland","Ireland","Team Orange"
4932,"White House Juniors","Italy","Israel"
1735,"41st WBTC-BBO1","CANADA","USA1"
4248,"41st WBTC-BBO6-VC","POLAND","TURKEY"
4291,"BBO3-2016EBTC","DENMARK","BULGARIA"
1171,"Lady Milne 2009","Wales","Scotland"
293,"BrazilianTeamTrials","JEOVANI","CHAGAS"
2540,"White House Juniors","Netherlands Red","Poland U25"
2214,"Xinyuan Cup Beijing 2009","Huayuan","Shiji Changda"
1117,"2007 Camrose Trophy","England","N Ireland"
3250,"2007 USBC","O'ROURKE","SCHWARTZ"
5402,"2008 USBC - SF1 - SEMIFINAL STRUL vs JACOBS","STRUL","JACOBS"
751,"Gold Cup Final","Collins","Allfrey"
755,"Gold Cup Final","Gillis","Stevens"
4647,"Bermuda Bowl Final 1991 ","Poland","Iceland"
234,"Bermuda Bowl 2007","USA 1","NORWAY"
3714,"BBO3-2nd Mind Sports Games","MOROCCO","ITALY"
5199,"English Open Trial - semi final","J De Botton","PD Hackett"
1658,"2009 USBC USA2 Semi Final","Welland","Nickell"
3695,"A - 2013 YEH BROS CUP Qualifying","Denmark","China Blue"
5648,"Camrose Trophy 2005","Scotland","Wales"
1439,"6th EOBC-BBO2-Mixed Teams","NED AUT","CONNECTOR"
974,"2004 European Youth Bridge Team Champ.","ITA","ENG"
1364,"Camrose","Ireland","Scotland"
750,"Brazilian Team Trials","Brum","D'Orsi - Chagas"
3655,"C - Bermuda Bowl 2011","Canada","USA 1"
5681,"XVII INDONESIAN National Games - Tarakan","BANTEN","EAST KALIMANTAN"
1787,"NN-CUP-2007","Estonia","Real"
1130,"Lady Milne 2009","England","CBAI"
4165,"D - Venice Cup 2011","England","Indonesia"
2712,"C European B_T_Ch_ LADIES","FRANCE","POLAND"
4872,"Kadra B Semifinals","SUWIK","PIETRASZEK"
288,"ANC 2008 Open Final","NSW","ACT"
3664,"BBO4-2nd Mind Sports Games","GERMANY","CANADA"
5007,"2005 Vanderbilt","Onstott","Eisenberg"
2393,"US Bridge Championship","O'Rourke","Robinson"
944,"2006 PABF Youth Championships - Junior","Singapore","Thailand"
601,"2008 Yeh Bros Cup","Italy II","Sweden"
2676,"D European B_T_Ch_ LADIES","FRANCE","NETHERLANDS"
4292,"BBO1-2015WBTC-BB","POLAND","ENGLAND"
4460,"4th European Champions' Cup","CSTO - POLAND","GRNC - RUSSIA"
3114,"PULA Bridge Festiwal OPEN TEAMS","Szalay","Juls"
1757,"F - Seniors Bowl 2011","USA 1","Denmark"
1650,"2009 USBC C USA2 Round of 64 ","McKellar","Nussbaum"
2787,"EC 2004 Poland-Germany","Poland","Germany"
1492,"BBO5-2nd Mind Sports Games","IRELAND","MONACO"
5694,"B - Venice Cup 2011","INDONESIA","FRANCE"
1618,"Club Championships China 2006","Cai Fu","Qi Zhong"
1091,"Camrose","CBAI","Scotland"
2743,"National Club League 2006 Xiantao China","Shen Zhen Ping An","Nan Fang Dian Wang"
1032,"China-France Lady Match 1","China Lady","France Lady"
5764,"BBO5-2015WBTC-VC","ENGLAND","NETHERLANDS"
1382,"Camrose","Scotland","EBU"
1254,"Lady Milne 2009","ROI","North Ire"
2416,"2006 Spingold - Rd of 16 - 2nd Qtr","Jacobs","Bramley"
4880,"Gold Cup 2008","Collins","Sowter"
5245,"Gold Cup Semi A","Sime","Collins"
3732,"41st WBTC-BBO1-BB","NETHERLANDS","USA1"
4618,"BBO3-2nd Mind Sports Games","USA","HUNGARY"
1077,"Division Nationale 1","BLUMENTAL","ZIMMERMANN"
371,"10thWYTC Match A","Poland","USA1"
4577,"Sao Paulo State Championship","Chagas","Amaral"
507,"ITALY CUP 2014","ANGELINI","LAVAZZA"
761,"2013 USBC Final","Fleisher","Kranyak"
1860,"BBO2-2015WBTC-BB","ENGLAND","USA1"
3067,"2009 Spingold Round of 64","Gordon","Caldwell"
3344,"BBo4-51st European Team Championships 2012","England","France"
1882,"Venice Cup 2007","CANADA","GERMANY"
4813,"2007 Australian Spring Nationals Seniors Final","Nagy","Neill"
3159,"PULA 2007 - Opena Teams","VAN HELSING","WALDI"
3160,"Tallinn festival teams","Gromov","Lions"
4333,"41st WBTC-BBO5-BB","GERMANY","ENGLAND"
3520,"Sao Paulo 2009","NETHERLANDS","CHINA"
238,"WMSG BEIJING 2008","NORWAY","GERMANY"
3689,"F - Senior Bowl 2011","Germany","USA 1"
4364,"BBO3 - Euro Teams 2012","Sweden","Poland"
464,"Israel Teams Cup Final","Bareket Ilan","Emody Gila"
2499,"2007 USBC","GORDON","DEUTSCH"
5656,"2007 Yeh Bros Cup Invitation","Beijing Capital","Poland"
4758,"Taiwanese Team Trial Final","Yeh Bros","Dragon"
5686,"XVII INDONESIAN National Games - Tarakan","DKI JAKARTA","NORTH CELEBES"
3494,"B - 18th NEC CUP Qualifying","BULLGALIAN ALL STAR","Australia/India"
69,"2007 ANOT Final","Oz One","Stark"
3081,"EBL Team Champs Malmoe 04","Germany","Russia"
2242,"10thWYTC Match A","Israel","Japan"
369,"Camp.Societ  Sportive","Allegra TO","Fanfulla LO"
3932,"52nd EBTC-BBO4","DENMARK","LATVIA"
5512,"2010 Spingold SF B","Zaleski","Meltzer"
127,"Scottish Cup Final","Short","Steel"
3665,"BBO3-51st European Team Championships","Iceland","Finland"
5745,"ANC 2008 Women's Final","NSW","VIC"
4030,"BBO3-2nd Mind Sports Games","TRINIDAD&TOBAGO","ITALY"
5663,"European Open Champ - Mixed Teams Swiss - B","ERICHSEN","BERTHEAU"
1932,"41st WBTC-BBO4","NETHERLANDS","POLAND"
3083,"Vilnius Cup 2005","SINGSAAS","BAB RIGA"
1150,"Cavendish Teams","Mahaffey","Hauge"
4691,"Finals Dutch Meesterklasse","De Lombard","Modalfa"
4986,"BBO2-2nd Mind Sports Games","USA","FRANCE"
2456,"USBC2006","SCHWARTZ","CAYNE"
4399,"BBO2-2016EBTC","ITALY","SWEDEN"
1752,"41st WBTC-BBO6","NETHERLANDS","FRANCE"
5516,"2012 Spingold SF","Monaco","Cayne"
5581,"2010 USBC SF B","Diamond","Weinstein"
3019,"BKBT Teams","Netherlands","Serbia"
1037,"13th NEC CUP","NETHERLANDS","SKOTII"
591,"Brazilian Open Championship","Brum","Chagas"
4196,"B - Bermuda Bowl 2011","Iceland","Israel"
5811,"BBO2-14th World Youth Teams","POLAND","USA1"
4936,"Slava Cup 2013","Real","Israel"
1690,"White House 2005","Gromov","Schaltz"
3242,"2007 USBC","EKEBLAD","HARRIS"
3209,"2010 Vanderbilt R8 B","De Knijff","Zaleski"
5063,"BBO3-2nd Mind Sports Games","SWEDEN","MONACO"
5487,"A - 18th NEC CUP Semifinal","NEDUK","Russia"
2313,"D European B.T.Ch. OPEN","SPAIN","FRANCE"
922,"GNOT","Canberra","Sydney"
4788,"English Lady Milne Trials","Team 1","Team 2"
1644,"2009 USBC C USA2 Round of 16","Nickell","Jacobs"
2514,"EUBC 2007","Amsterdam","Arhus"
2671,"C European B.T.Ch. OPEN","ENGLAND","ITALY"
2238,"Junior Camrose","Ireland","N.Ireland"
2524,"A European B_T_Ch_ OPEN","CROATIA","FRANCE"
2197,"2nd Balkan Bridge Championship","Romania","Serbia"
4879,"Spingold Semi-Final","Nickell","Jacobs"
2272,"White House Top 12","Team 1","Team 2"
2310,"Camrose 2010","Northern Ireland","NIBU"
937,"Indonesian National Championships","Banten","North Celebes"
1320,"Camrose","Republic of Ireland","Scotland"
2380,"C European B.T.Ch. OPEN","ITALY","SCOTLAND"
5068,"BBO2-2nd Mind Sports Games","ENGLAND","FRANCE"
925,"Indonesian National Championships","Sulut SBTW","Djarum 1"
374,"Spingold Final  Carmichael v Ekeblad","Carmichael","Ekeblad"
331,"2010 Spingold Final","Diamond","Meltzer"
5122,"Gold Cup","Allfrey","Gillis"
2072,"Eur champ Pau","IRELAND","SWEDEN"
2081,"Eur champ Pau","Germany","Belgium"
3249,"French DN1","Izisel","Ellia"
4609,"Open France vs U28","Open","U28"
221,"China JPD Cup 2006","Zhongjian","Shanghai"
3166,"VCC Melbourne 2008 ","Noble","Thomson"
2777,"SLAVA CUP - 2008","Team 1","Team 2"
246,"2006 Yeh Bros Cup","Poland","France"
4983,"A - Bermuda Bowl","Italy","Netherlands"
2820,"2010 Spingold R32","Cayne","Rigal"
4067,"BBO1-2015WBTC-BB","BRAZIL","SWEDEN"
355,"ITALY CUP 2014","ANGELINI","LAVAZZA"
2438,"USBC2006","WELLAND","MELTZER"
4326,"BBO4 - Euro Team 2012","Germany","Netherlands"
661,"China JPD Cup 2006","Zhongjian","Shanghai"
4384,"BBO4 - Euro Team 2012","Netherlands","Bulgaria"
5395,"2007 USBC","EKEBLAD","SCHWARZ"
3853,"Champions' Cup 2013","CroatiaJTOMLJENOVIC","Poland RUCH AZS"
1587,"ROSENBLUM 2010","WOLFSON","ZIMMERMANN"
736,"12th Olympiad","ITALY","NETHERLANDS"
2167,"4th World University Bridge Championship","GREAT BRITAIN","POLAND A"
280,"2008 USBC FINAL - STRUL vs NICKELL","STRUL","NICKELL"
4891,"D - Venice Cup 2011","Netherlands","France"
1066,"division nationale 1","Bessis","Zimmerman"
3918,"41st WBTC-BBO2-BB","EGYPT","JAPAN"
183,"19th NEC CUP  Final","England Hinden","Russia"
5597,"41st WBTC-BBO6","POLAND","FRANCE"
4888,"BBO3-2nd Mind Sports Games","MONACO","SWEDEN"
3491,"Bermuda Bowl 2007","NETHERLANDS","CANADA"
4735,"Polish Bermuda Bowl Trials 2007","NATIONAL TEAM","CHALENGERS"
711,"KEPRI GOVERNOR CUP V","KEPRI","INTERNATIONAL"
1790,"Coupe de France","Gerber","Rau"
4988,"Sao Paulo 2009","USA 2","USA 1"
5671,"Yeh Bros Cup","India National","Australia Selected"
58,"CNBC","India","Derofe Australia"
5751,"2006 Camrose Weekend 1","Wales","Ireland"
3744,"52nd EBTC-BBO4","NETHERLANDS","NORWAY"
2126,"English Premier League","De Botton","Howard"
3227,"2010 USBC QF D","Fleisher","Robinson"
4193,"41st WBTC-BBO2-BB","JAPAN","BRAZIL"
4244,"BBO3-2016EBTC","SWEDEN","BULGARIA"
1572,"2nd CRETE B_ FESTIVAL","IMAN","LAURIA"
4414,"Indonesian National Games Men","North Celebes","Riau"
4926,"13th NEC CUP  Semifinal","MAHAFFEY-NPC","THE LATIN"
5537,"Australian NOT SF-B","Lebowitz","Haughie"
422,"2007 USWBC","NARASIMHAN","SULGROVE"
1755,"Sao Paulo 2009","INDONESIA","BELGIUM"
880,"Eur champ Pau","Sweden","France"
4260,"A-4th SportAccord WMG-Teams","USA","MONACO"
1651,"2009 USBC C USA2 Round of 8","Nickell","Jacobs"
2992,"White House Juniors 2009","Italy","Czech Republic U25"
754,"2010 Belgian Teams Final ","SQUEEZE","BCOB"
4377,"BBO4 - Euro Team 2012","Sweden","France"
5397,"2010 USBC SF A","Nickell","Fleisher"
5717,"Mc Connell 2010","CHINA LADIES","NETHERLANDS"
5334,"Australian NOT SF-A","HORWITZ","MILNE"
566,"Spring National Open Teams 2007","Reid (NZ)","Gumby (AUS)"
506,"2015 Vanderbilt Final","Diamond","Lavazza"
1953,"BBO3-2nd Mind Sports Games","POLAND","ITALY"
4587,"Bermuda Bowl Trials 2007","NATIONAL TEAM","CHALLENGERS"
2221,"Tallinn teams","Russia","Germany"
2738,"BKBT Teams","Avalanche","Italy"
4648,"Polish Open Trials for Pau","MARTENS","JAGNIEWSKI"
1797,"NEC CUP","Russia/Poland","Netherlands"
281,"2008 USJBC - FINALS","CHUBUKOV","FOURNIER"
2461,"USBC2006","WELLAND","MELTZER"
3762,"44th PABF Championships","China","Chinese Taipei"
4160,"BBO1 - Euro Team 2012","Denmark","France"
2575,"Sanchen Cup Beijing 2008","Shouchuang","Copia"
1537,"The 3rd All-China Games","Jiangsu","Beijing"
1802,"B - Bermuda Bowl 2011","USA 1","Israel"
5644,"2007 Yeh Bros Cup Invitation","Beijing Capital","Yeh Brothers"
1902,"BBO2-2nd Mind Sports Games","FRANCE","NETHERLANDS"
2887,"Stara Zagora 2007 Open Teams","Bate Tot","Leroumain's boys"
2964,"GOVERNOR CUP","NORTH SULAWESI","KOTA MATARAM"
2119,"10thWYTC Match A","Japan","Norway"
3915,"BBO6-2016EBTC","NETHERLANDS","HUNGARY"
1930,"Sao Paulo 2009","USA 2","NETHERLANDS"
1615,"13th European Champions' Cup","SCHALTZ","ZALESKI"
5082,"US Women's Bridge Championship","Sprung","Bernstein"
5533,"English Open Trial Semi2","Sandqvist","Townsend"
910,"6th EOBC-BBO5-Women Teams","CHINA 1","DUTCH WOMEN"
3773,"45 TH PABF CHAMPIONSHIP","Australia","New Zealand"
1325,"14th NEC CUP Qualifying","ISRAEL","THE LATIN"
3368,"6th EOBC-BBO2-Open Teams","DE BOTTON","COLDEA"
4967,"ALL INDIA HCL Open","Manyawar","Sree Cement"
227,"2009 USBC A Final","Fleisher","Robinson"
3258,"2007 USBC","MELTZER","DEUTSCH"
1211,"Camrose 2009","Scotland","EBU"
5198,"1_2 Finale Selection Francaise","Sebbane","Michaud-Lariviere"
2880,"2007 Vanderbilt - Rd of 16 - 4th Qtr","Jacobs","Bramley"
4120,"41st WBTC-BBO4-BB","MONACO","AUSTRALIA"
1293,"English Ladies Trials","The Werewolves","The Vampires"
1640,"Women Elite Tournament 2006 - D","Sweden","Germany"
1775,"Dongfeng Cup China 2006","Dong Feng","Jin Fu"
275,"White House Juniors","Poland U20","Norway"
1015,"3rd European Open Championships","PENFOLD","NL WOMEN 1"
1021,"Lady Milne 2004","England","Wales"
2735,"Casablanca 2005_1_1","South Africa","Morocco"
68,"2007 NOT Final","NOBLE","BROGELAND"
1357,"Camrose Trophy 2008","Wales","Ireland"
5446,"6th EOBC-BBO2-Open Teams","MAZURKIEWICZ","ISRMANY"
4844,"1_2 finale Selection Francaise","Zimmermann","Chemla"
3554,"WMSG BEIJING 2008","AUSTRIA","NETHERLANDS"
4230,"BBO1-2015WBTC-BB","USA1","JAPAN"
4794,"C - Senior Bowl 2011","USA 2","France"
206,"2005 Gold Cup Final","Collins","de Botton"
3130,"Women Elite Tournament 2006 - C","Italy","Netherlands"
2578,"Sanchen Cup Beijing 2008","Beidike","Hengsha"
1485,"Asean Bridge Club Championships","Nanning","Mitra Buana"
2187,"White House Int_ Teams Top 16","Lavazza","Modalfa/UMW"
5072,"d'Orsi Senior Bowl 2011","USA 2","USA 1"
5582,"2007 USBC","NICKELL","DEUTSCH"
4989,"BBO4-2nd Mind Sports Games","FRANCE","ENGLAND"
5759,"BBO5-2015WBTC-VC","ENGLAND","NETHERLANDS"
2230,"VCC Melbourne 2008","Noble","Rothfield"
2283,"D European B_T_Ch_ OPEN","POLAND","DENMARK"
2053,"2014 USBC QF D","Fireman","Bramley"
5132,"C-Bermuda Bowl 2011","USA 2","USA 1"
4715,"HK PABF Trial","Ringo's Team","KF Mak's Team"
4972,"24th CACBF Zonal Ch'ships","Bermuda","Trinidad & Tobago"
1138,"Lederer","Ireland","Gold Cup"
5805,"41st WBTC-BBO3","USA2","NETHERLANDS"
1874,"F - Senior Bowl","France","Germany"
3609,"C - Bermuda  Bowl 2011","Egypt","Israel"
4051,"WMSG BEIJING 2008","INDIA","NETHERLANDS"
269,"Inter=provincial Final","Wellington","Central Districts"
2765,"VCC Melbourne 2008 ","Chadwick","Brifman"
4521,"Indonesian National Games ","North Celebes","Banten"
838,"Eur cham Pau - Senior","Italy","France"
4323,"52nd EBTC-BBO5","DENMARK","CROATIA"
4509,"Atlantic Grupa Bridge Cup - ROUND ROBIN","SERBIA","AUSTRIA"
2667,"Women Elite Tournament 2006 - D","USA","Germany"
3623,"52nd EBTC-BBO2","POLAND","TURKEY"
636,"2014 Vanderbilt Final","Monaco","Nickell"
4237,"B - Bermuda Bowl 2011","USA 2","Sweden"
3140,"EC 2004 Germany-Denmark","Germany","Denmark"
1418,"6th EOBC-BBO2-Mixed Teams","ALAIN LEVY","BEIJING TRINERGY"
1340,"EC MIXED TEAMS","DHONDY","RUSSIA"
669,"COPPA ITALIA 2006","T.C. PARIOLI - BOVE","RE - FORNACIARI"
1488,"Asean bridge Club Championships","Sulut Perjuangan ","Mitra Buana"
2513,"Verona Rosenblum 2006","ALLFREY","WELLAND"
165,"2009 USWBC FINAL","Dinkin","Mancuso"
2339,"A European B_T_Ch_ OPEN","ENGLAND","NORWAY"
2938,"EC 2004(2) Germany-Italy","Germany","Italy"
3405,"BBO5-2015WBTC-BB","CANADA","USA2"
1747,"D - Bermuda Bowl 2011","USA 1","Israel"
5606,"Eur champ Pau Women","France","England"
312,"1er Festival Marmara - Marrakech","PAYEN","LECA"
4737,"Polish Team Mixt Championchips","SARNIAK","KRAWCZYK"
3761,"44th PABF Championships","Philippines","Thailand"
96,"White House International Teams","Ireland","Orange Green"
4530,"1st Cross Strait Invitational Kunshan 2006","Macau","Chinese Hailian"
4814,"2007 Australian Spring Nationals Seniors Final","Nagy","Neill"
3029,"1st Cross Strait Invitational Taicang 2007","Jin Hui","Sheng Tao Sha"
3205,"2009 Spingold Quarterfinals B","Meltzer","Schermer"
1528,"European Open Champ - Open Teams Round 2_8 - A","Ned White","Welland"
667,"47 Winter Nationals Bridge Championship-Chennai","Pankaj Kapadia","Trumpak Rubber"
3254,"2007 USBC","O'ROURKE","SCHWARTZ"
279,"2008 Vanderbilt Final - #12 vs #22","Rubin","Team Poland"
20,"BBO3-2nd Mind Sports Games","TURKEY","ITALY"
1390,"6th EOBC - Mixed Teams","BAREL","VRIEND"
1453,"EC OPEN MIXED TEAMS","VENTIN","RUSSIA"
5071,"E - Senior Bowl 2011","Poland","France"
564,"2007 US Senior Trials","MELTZER","KASLE"
338,"BBO1-2nd Mind Sports Games","POLAND","SWEDEN"
884,"Eur champ Pau Open","Italy","Netherlands"
3042,"Slava Cup 2007","Team 1","Team 2"
4567,"YC KO final","Scoltock","Kay"
4655,"Brazilian National Championship","Branco","Campos"
2695,"Israeli Team Trial","Team 1","Team 2"
2182,"Sanchen Cup Beijing 2008","Sanchen","Huayuan"
2812,"USBC2006","ONSTOTT","FOUT"
4899,"Women Elite Tournament 2006 - A","China","England"
983,"Yeh Bros Cup","Sweden","Netherlands"
3760,"44th PABF Championships","China","China Macau"
4778,"Selection Francaise 1/4","Mari ","Dechelette"
5690,"XVII Indonesian Nasional Games - Tarakan","DKI Jakarta","Central Java"
4102,"41st WBTC-BBO5-BB","CHINA","ENGLAND"
888,"Eur Champ Pau Open","Germany","Estonia"
4508,"Japanese Open Team Trials","Tanaka","Teramoto"
1523,"European Open Champ - Open Teams  - 1_16  - A","Angelini","Ned White"
1783,"Tolani Grand Prix 2007","Arun Jain","Formidables"
543,"2006 USBC","EKEBLAD","JACOBS"
2387,"EBL Team Champs Malmoe 04","NET","AUT"
4797,"Sao Paulo 2009","POLAND","ENGLAND"
1326,"English Open Trials","Dhondy","Liggins"
5266,"2011 Vanderbilt Semi A","Kang","Grue"
3713,"Sao Paulo 2009","BULGARIA","GERMANY"
2627,"White House Juniors 2009","Poland U20","France U25"
4352,"Bermuda Bowl Estoril 2005","ITALY","USA 1"
4212,"41st WBTC-BBO6-VC","USA2","NETHERLANDS"
2492,"2014 USBC R16 B","Diamond","Hung"
639," 12th Olympiads","NETHERLANDS","ITALY"
2607,"White House Juniors 2009","Belgium","Netherlands Red U25"
3188,"2010 USBC Quarterfinal D","Fleisher","Robinson"
200,"Spingold Final  Carmichael v Ekeblad","Carmichael","Ekeblad"
4688,"Bermuda Bowl 1991 Final","Poland","Iceland"
1855,"A - Bermuda Bowl 2011","Israel","USA 1"
1175,"Rottneros Nordic Cup 2008","Finland","Faroe Islands"
2410,"USBC2006","SCHWARTZ","CAYNE"
1428,"6th EOBC-BBO5-Mixed Teams","CONNECTOR","DUTILLOY"
2924,"GHTD Cup China 2006","Zhong Jian","Shanghai Qizhong"
455,"Egyptian Premier League","Wadi Degla Club","El-Ahly Club"
2151,"10thWYTC Match A","USA1","Israel"
1741,"6th EOBC-BBO2-Open Teams","BRENO","DEUTSCHLAND"
1602,"Gov BI Cup","BNI IndonesiaSenior","Australia"
2219,"Selection Senior Pekin","Nahmias","Serf"
2681,"E European B_T_Ch_ OPEN","POLAND","GREECE"
3378,"BBO4-2016EBTC","TURKEY","NETHERLANDS"
1613,"Champions' Cup 2013","MONACO FMB","BAREKET"
703,"Kadra B - Final","SUWIK","ARASZKIEWICZ"
4490,"Verona Rosenblum 2006","KOKTEN","MELTZER"
4908,"6th European Champions Cup","SIGNITY AZS PWR","EKO-AL"
2282,"French DN1","CRONIER","IZISEL"
2779,"Xinyuan Cup Beijing 2009","San Chen","Jin Ying"
499,"2013 Vanderbilt Final","Auken","van Prooijen"
4143,"BBO4-2016EBTC","ESTONIA","ENGLAND"
2104,"Eur Champ Pau Women","France","Spain"
462,"KEPRI GOVERNOR CUP V","ELECTRIC","PUTRA NASIONAL"
5799,"41st WBTC-BBO3","NETHERLANDS","USA2"
1957,"Sao Paulo 2009","RUSSIA","ITALY"
1591,"2nd Shenhua Cup","Wu Xiao Bing","Lin Rong Qiang"
5144,"Olympiads","ITALY","CHINA"
5110,"Polish Trials - SF","CICHOCKI","BURAS"
1243,"Camrose","England","N Ireland"
3505,"B - Bermuda Bowl 2011","Bulgaria","USA 1"
1502,"PABF","Japan","Chinese Taipei"
2113,"Eur champ Pau","Finland","Iceland"
5429,"2007 Spingold Semifinal - 1 Qtr","Gromov","Ao"
4829,"Atlantic Grupa Bridge Cup - SEMIFINAL","CROATIA","BULGARIA"
4549,"8th European Bridge Champion's Cup","BAMBERGER REITER","ALLEGRA TORINO"
725,"2013 Spingold Final","Grue","Bridge24"
3748,"BBO1-2016EBTC","RUSSIA","FINLAND"
3483,"41st WBTC-BBO7-DOSB","NETHERLANDS","USA1"
1290,"Vilnius Cup 2007","Vuerst","Ewa"
2875,"N_ Greece Regional Championship Open","Roussos","Papakyriakopoulos"
3698,"WMSG BEIJING 2008","BULGARIA","POLAND"
4659,"MONBU Kanto-Final","PABF OPEN","TASK"
2722,"TGR's League","Scerri","de Botton"
318,"2009 Vanderbilt Final","Diamond","Katz"
1848,"47 Winter Nationals Bridge Championship - Chennai","C.V.Rao","Indian Railways A"
193,"2004 Spingold Final","Spector","Nickell"
5362,"A - 10th European Champions Cup","G.S. Allegra","Karlsruher BSC"
1978,"WMSG BEIJING 2008","DENMARK","USA"
5185,"WMSG BEIJING 2008","ENGLAND","GERMANY"
4269,"45TH PABF","China Hongkong","Indonesia"
4656,"South American Championhip","Campos","Chagas"
5314,"2015 Vanderbilt SFA","Diamond","Fleisher"
2306,"Australian NOT R12-A","Thomson","Horwitz"
5798,"BBO3-2015WBTC-VC","USA2","NETHERLANDS"
688,"INdonesian National Games XVI","DKI Jaya","North Celebes"
1098,"Camrose 2008","Northern Ireland","Scotland"
2111,"Eur champ Pau","Czech Republic","Finland"
1627,"6th European Champions Cup","BAMBERG","EKO-AL"
5610,"EC OPEN TEAMS","MAHAFFEY","DINOS"
1936,"BBO3-2nd Mind Sports Games","ENGLAND","SWEDEN"
