"Board ID","Round ID","Dealer","Vulnerability","Team One IMPs","Team Two IMPs"
66307,4382,1",E",7,-7
15915,1041,3",E",-3,3
14282,937,2",B",-14,14
19041,1262,4",E",-14,14
59049,3944,2",B",-13,13
66197,4375,3",O",-1,1
70288,4636,1",B",-1,1
71273,4704,3",O",7,-7
72738,4809,4",E",15,-15
9185,611,4",B",-2,2
23943,1638,4",N",-1,1
14339,940,3",B",-1,1
49246,3312,3",N",-12,12
53787,3611,2",B",-1,1
61203,4078,4",E",-1,1
54569,3663,2",O",13,-13
68260,4499,4",E",12,-12
40759,2713,3",O",-1,1
84671,5606,1",E",-1,1
71391,4711,1",O",-11,11
35909,2411,1",B",-7,7
34449,2320,3",N",13,-13
9060,602,3",B",-14,14
16608,1096,4",N",-5,5
54488,3658,3",O",-10,10
61501,4096,2",O",9,-9
67917,4478,1",O",-2,2
43388,2884,2",O",7,-7
45131,3011,4",E",-9,9
66342,4384,4",N",-9,9
71106,4692,1",O",-9,9
65349,4325,3",B",-1,1
25862,1781,2",O",5,-5
7973,529,1",O",-1,1
39425,2638,3",O",-3,3
42769,2844,3",B",-4,4
330,20,1",O",6,-6
14942,974,1",O",-1,1
43716,2910,2",O",-2,2
2141,139,4",O",-6,6
47842,3213,2",O",-9,9
65174,4315,2",B",14,-14
56745,3797,4",O",-4,4
54507,3659,4",O",-8,8
58309,3899,4",B",-1,1
32569,2188,2",O",-11,11
62277,4142,3",B",-13,13
22587,1539,4",N",-1,1
18825,1247,4",E",8,-8
5962,394,2",E",-2,2
13282,873,1",E",-13,13
34548,2327,2",E",-3,3
50035,3364,3",B",10,-10
51267,3445,3",E",12,-12
80470,5329,3",N",-1,1
16765,1107,1",N",-14,14
21406,1445,4",B",-1,1
37887,2535,1",E",-1,1
36412,2444,3",O",2,-2
77913,5156,3",N",-14,14
73322,4848,1",O",-2,2
39509,2644,3",E",-12,12
66153,4373,3",E",-1,1
44792,2988,1",E",3,-3
63612,4223,4",N",-1,1
76268,5045,3",N",-1,1
65147,4313,3",E",-1,1
21281,1433,1",N",-16,16
42397,2821,4",O",2,-2
288,18,3",O",-4,4
6968,461,3",B",14,-14
74155,4903,2",N",-14,14
27480,1884,1",B",-3,3
68112,4489,2",N",2,-2
75443,4992,1",E",-1,1
37430,2508,4",E",3,-3
21797,1479,1",B",-1,1
16143,1059,3",E",12,-12
6744,446,3",E",14,-14
69595,4587,2",B",-7,7
16352,1077,4",E",-1,1
35508,2385,2",O",2,-2
39549,2646,3",E",10,-10
36537,2452,2",B",11,-11
23978,1640,3",N",-2,2
7877,523,4",E",-6,6
83251,5517,4",B",4,-4
52046,3497,3",O",-1,1
59,3,2",N",-1,1
18839,1248,2",B",-1,1
37235,2496,4",E",-14,14
41930,2793,3",N",4,-4
81073,5368,4",O",-1,1
29006,1979,1",N",-1,1
5462,363,1",B",8,-8
29124,1988,1",E",-1,1
10521,699,1",O",-2,2
36917,2476,3",E",-3,3
56722,3796,3",O",-1,1
79424,5259,4",E",-9,9
35690,2396,2",N",-9,9
40687,2710,3",N",-8,8
70097,4624,1",B",-1,1
87519,5798,4",N",12,-12
17476,1155,1",N",6,-6
53174,3571,1",O",-9,9
24794,1711,1",E",8,-8
52609,3533,2",O",-3,3
2003,129,1",N",-1,1
44579,2971,1",E",17,-17
80036,5300,3",B",-1,1
5840,387,4",O",13,-13
48073,3228,3",N",6,-6
5281,351,4",N",-1,1
71889,4747,3",N",-7,7
4177,278,1",B",15,-15
14694,962,1",E",14,-14
19605,1303,4",O",-5,5
71692,4731,4",B",-1,1
13884,905,3",O",-1,1
69496,4579,2",B",-2,2
58131,3887,4",O",7,-7
20040,1336,2",N",-4,4
21705,1472,1",N",9,-9
71167,4696,2",B",-14,14
27248,1870,3",O",-1,1
74786,4948,3",E",13,-13
40489,2700,1",E",14,-14
2695,178,3",O",-4,4
20319,1356,3",N",-10,10
38342,2562,1",N",-2,2
53415,3587,2",O",-2,2
73144,4837,3",O",2,-2
29189,1992,3",N",14,-14
37266,2498,4",O",-1,1
39464,2640,2",O",12,-12
72217,4773,1",E",-1,1
82457,5464,1",O",11,-11
46955,3149,4",B",-2,2
14936,974,3",N",16,-16
17117,1130,3",E",-7,7
43917,2924,1",E",-1,1
41655,2776,4",B",-2,2
5912,392,4",E",13,-13
33984,2289,2",O",-4,4
14195,929,1",E",-9,9
78702,5206,4",N",12,-12
1893,122,3",O",-1,1
33269,2243,4",N",-3,3
20432,1363,4",E",-1,1
71973,4752,3",B",-16,16
20244,1351,4",B",-12,12
19068,1264,3",O",-1,1
50650,3405,4",E",2,-2
32163,2163,1",B",14,-14
77083,5100,3",O",-6,6
68030,4484,2",N",11,-11
54323,3647,4",O",12,-12
25929,1785,1",B",-1,1
44780,2987,1",B",-9,9
86030,5706,3",N",13,-13
57868,3871,4",N",6,-6
30358,2067,2",E",-6,6
41011,2728,3",N",10,-10
52891,3552,2",N",-2,2
18144,1201,2",B",7,-7
63109,4193,1",B",-1,1
61696,4108,3",E",-2,2
70580,4656,3",N",-1,1
14976,976,3",N",-15,15
26269,1808,1",N",-14,14
87763,5814,4",N",9,-9
11237,748,2",O",-1,1
33976,2288,2",B",-4,4
36713,2464,3",B",-1,1
68237,4497,1",N",-18,18
72662,4803,2",B",12,-12
77105,5101,1",B",-2,2
27208,1867,3",E",19,-19
14841,969,4",B",4,-4
57514,3848,3",O",-6,6
68957,4546,3",N",-3,3
62049,4129,4",B",10,-10
79121,5236,4",N",13,-13
22061,1497,1",O",-1,1
13055,861,2",B",-1,1
37407,2506,3",E",-1,1
45763,3063,2",B",-1,1
73992,4894,1",E",-2,2
47125,3163,2",E",-4,4
14474,950,1",O",-4,4
50564,3399,4",B",-1,1
73055,4830,3",N",-4,4
30622,2080,2",B",-13,13
84120,5573,2",N",2,-2
5082,338,1",E",3,-3
71381,4711,3",O",2,-2
85027,5631,1",N",11,-11
65881,4358,3",O",-1,1
37767,2528,1",N",5,-5
87096,5770,1",B",-20,20
59673,3984,4",N",-13,13
36268,2434,1",B",-3,3
62908,4181,2",B",2,-2
86907,5758,4",B",-1,1
76948,5089,2",E",2,-2
28682,1959,1",O",-1,1
82992,5499,3",B",-3,3
16948,1118,4",B",-1,1
78759,5209,1",O",-2,2
84097,5571,1",B",-1,1
84163,5575,4",O",-1,1
76466,5059,4",B",2,-2
29924,2041,3",B",-1,1
9316,620,1",O",-1,1
59868,3996,3",O",-1,1
69315,4567,1",B",2,-2
65295,4322,1",B",8,-8
44635,2975,2",E",-4,4
55635,3731,2",B",-1,1
10340,687,3",B",6,-6
77517,5131,3",N",6,-6
4003,264,4",O",-12,12
15936,1043,4",E",-7,7
5539,368,3",N",-1,1
68040,4485,4",E",-3,3
43596,2900,4",N",-7,7
16405,1082,3",O",6,-6
78930,5220,4",E",-12,12
12032,803,1",N",-13,13
16039,1051,1",E",-13,13
37278,2498,4",B",2,-2
15567,1017,4",E",12,-12
3704,244,1",E",-1,1
11430,762,3",N",-1,1
50007,3363,3",O",-1,1
41871,2789,4",O",-1,1
13877,904,4",B",-13,13
18978,1257,1",N",-2,2
80919,5358,4",B",-1,1
24339,1666,2",N",-1,1
85459,5665,3",E",3,-3
40657,2708,1",N",-13,13
33299,2244,2",N",-3,3
79158,5238,2",E",-1,1
861,51,4",E",6,-6
63338,4207,2",O",7,-7
68666,4525,2",B",-6,6
3442,226,3",B",-1,1
83857,5555,4",E",5,-5
19952,1330,1",O",-1,1
85001,5630,3",N",-1,1
76784,5079,2",N",-1,1
6553,433,2",O",-1,1
26496,1823,4",E",3,-3
70422,4646,2",E",13,-13
12983,858,2",B",-1,1
3057,201,1",N",4,-4
70132,4626,4",B",-1,1
80993,5363,3",B",-1,1
15377,1002,4",N",-3,3
27609,1892,2",N",-3,3
26004,1791,3",O",12,-12
66820,4411,2",O",3,-3
34476,2322,2",B",13,-13
84352,5589,2",E",-1,1
84489,5595,3",B",-14,14
54774,3676,3",E",-3,3
13411,880,2",O",3,-3
53496,3593,1",B",2,-2
39707,2655,1",E",-1,1
6005,397,2",N",-14,14
54385,3651,2",O",7,-7
24082,1647,4",O",-1,1
50467,3393,3",O",-4,4
32330,2172,2",N",-2,2
28117,1924,3",N",-1,1
78513,5193,3",B",18,-18
80132,5307,2",B",-1,1
39803,2661,4",N",-1,1
49209,3309,2",E",2,-2
84399,5591,1",E",-12,12
10745,714,1",B",7,-7
53292,3579,1",E",4,-4
62771,4172,1",O",2,-2
36852,2472,1",E",13,-13
29691,2025,1",O",-1,1
51386,3453,2",N",6,-6
39915,2667,4",O",-1,1
20546,1370,2",O",-2,2
38502,2573,1",E",7,-7
80189,5311,4",O",-7,7
9251,615,2",E",2,-2
81601,5404,1",O",3,-3
46487,3115,1",B",6,-6
31167,2108,3",N",10,-10
87773,5814,2",N",-1,1
1603,104,1",E",-1,1
39410,2637,4",E",-1,1
45219,3017,1",B",-11,11
33821,2280,1",B",-1,1
18209,1205,3",N",-1,1
41116,2735,4",N",-1,1
46857,3142,2",B",-1,1
84473,5594,3",B",13,-13
42156,2806,2",O",-2,2
10781,717,1",N",3,-3
26705,1835,3",N",9,-9
44215,2943,1",O",-2,2
20115,1342,3",E",-1,1
73651,4870,4",O",2,-2
9292,619,1",E",-6,6
27974,1915,3",N",3,-3
54657,3669,4",N",-6,6
73741,4877,4",B",2,-2
48485,3256,3",E",-13,13
72624,4800,4",O",-3,3
214,13,1",B",13,-13
79944,5293,1",N",-11,11
83364,5524,3",B",-2,2
39300,2631,2",O",7,-7
9592,639,3",N",-1,1
151,9,2",O",-1,1
59690,3985,1",E",2,-2
80166,5309,3",N",-3,3
31118,2105,2",E",-4,4
2707,178,3",B",7,-7
66032,4366,2",N",-9,9
79677,5275,1",N",13,-13
6149,407,2",B",-1,1
32395,2177,4",E",-5,5
38839,2601,1",O",-2,2
1538,99,3",B",-11,11
17205,1136,3",O",-1,1
45321,3026,3",N",-1,1
61855,4117,2",E",5,-5
14594,957,1",E",12,-12
18006,1191,1",N",7,-7
14502,952,1",B",14,-14
64156,4256,4",B",-1,1
17085,1128,3",B",-1,1
67200,4434,4",B",-1,1
9795,652,3",N",13,-13
19699,1310,2",N",-1,1
8834,587,3",B",13,-13
38023,2545,3",N",-13,13
71409,4713,3",E",11,-11
21192,1424,4",B",-13,13
79428,5259,4",B",-11,11
48958,3291,4",N",-2,2
20718,1381,2",B",-1,1
63625,4224,1",O",-1,1
68539,4515,1",E",13,-13
18160,1202,2",B",2,-2
54403,3652,2",B",-1,1
84746,5612,4",N",5,-5
10495,698,3",O",-6,6
32197,2165,3",O",3,-3
28790,1966,1",B",8,-8
77821,5150,3",E",12,-12
40008,2673,1",B",-1,1
60825,4055,2",B",-1,1
15364,1001,3",N",-1,1
69236,4561,2",E",-11,11
37301,2500,1",B",6,-6
73931,4890,4",E",6,-6
22714,1550,3",O",-12,12
53890,3618,3",B",-1,1
724,43,3",N",13,-13
18359,1215,1",B",2,-2
44568,2969,2",E",-1,1
55288,3710,3",N",5,-5
24733,1707,4",E",-1,1
68942,4544,2",E",14,-14
23441,1604,2",O",-2,2
46623,3126,1",O",-2,2
51506,3461,4",B",-18,18
1162,72,2",B",-7,7
61128,4073,1",O",-4,4
82902,5493,2",N",-15,15
85087,5635,1",O",6,-6
7473,496,4",O",10,-10
77983,5160,1",B",-2,2
63664,4227,4",N",4,-4
56665,3792,4",N",-13,13
6145,407,2",E",-16,16
71931,4749,1",N",-15,15
26836,1844,4",N",-7,7
53250,3576,3",E",-14,14
24375,1670,4",O",3,-3
30153,2056,3",O",15,-15
25019,1727,3",O",-3,3
51946,3490,1",O",-4,4
50932,3423,2",N",-1,1
81260,5381,3",N",-6,6
6358,420,1",B",-1,1
80990,5363,4",B",-11,11
47757,3207,2",N",-1,1
73957,4891,2",E",-1,1
73156,4838,3",N",-13,13
23931,1637,2",B",-1,1
36284,2435,2",N",-1,1
57164,3825,1",B",4,-4
64675,4285,3",O",-10,10
39501,2644,3",O",3,-3
57249,3831,4",N",14,-14
39498,2643,2",O",12,-12
39041,2615,3",O",3,-3
20677,1378,1",O",-9,9
69777,4602,3",N",-1,1
23444,1604,1",O",10,-10
3665,240,2",E",-1,1
32419,2178,4",B",12,-12
38807,2598,3",N",-9,9
18841,1248,4",E",3,-3
43387,2884,1",B",-2,2
22164,1504,4",N",-4,4
25090,1732,3",E",-15,15
77802,5149,4",O",-1,1
78247,5178,1",O",-2,2
24160,1652,2",B",6,-6
64152,4256,4",E",12,-12
60519,4036,4",B",-1,1
19399,1287,3",B",-1,1
79254,5247,3",B",4,-4
16408,1082,2",B",4,-4
26687,1834,1",B",-1,1
58701,3923,2",N",-1,1
39671,2652,1",E",12,-12
35160,2364,2",B",1,-1
11346,756,2",N",-3,3
40618,2706,2",E",12,-12
19677,1308,2",N",-12,12
24929,1720,2",B",-1,1
48363,3248,4",N",-11,11
62251,4141,1",B",-7,7
1945,125,3",B",-7,7
5375,357,2",E",14,-14
86338,5725,3",E",-1,1
71074,4690,1",E",-8,8
57873,3871,1",B",-7,7
64051,4250,3",B",-1,1
72884,4819,4",E",-1,1
58473,3909,2",N",7,-7
63375,4209,3",B",-1,1
32707,2198,2",O",-1,1
82814,5488,2",B",9,-9
68559,4517,3",N",-4,4
62956,4184,2",B",-7,7
63500,4217,4",E",-1,1
42735,2842,1",B",-13,13
46420,3110,1",E",14,-14
66786,4409,4",N",12,-12
65860,4356,2",N",2,-2
44301,2949,3",O",-6,6
75741,5009,1",O",5,-5
50913,3422,3",E",-8,8
83750,5548,1",O",7,-7
43170,2868,4",B",-10,10
54919,3685,2",N",-1,1
2419,159,3",E",2,-2
57251,3831,2",B",-1,1
86634,5744,3",O",14,-14
9841,655,1",O",6,-6
7014,464,1",N",-7,7
39391,2636,1",B",-1,1
32512,2184,1",E",-5,5
15255,993,2",O",-1,1
14713,963,4",N",6,-6
27069,1858,4",O",-1,1
58017,3880,2",N",-1,1
86622,5743,3",N",5,-5
76636,5070,2",B",6,-6
54693,3671,4",E",-1,1
11541,769,4",N",7,-7
32722,2200,1",B",-7,7
15044,979,3",B",18,-18
68270,4499,2",E",-4,4
70540,4653,3",B",8,-8
22676,1546,1",B",14,-14
83902,5558,2",B",-1,1
10632,707,4",E",4,-4
44460,2960,2",B",4,-4
64817,4293,1",O",-6,6
16118,1057,2",O",4,-4
48971,3292,1",E",-11,11
64108,4253,4",N",-6,6
56275,3771,4",E",8,-8
79618,5272,2",B",18,-18
79198,5242,3",O",-1,1
76881,5085,3",E",-1,1
66177,4374,3",B",-14,14
68730,4529,2",O",-11,11
46550,3121,4",B",-1,1
21117,1417,3",O",-4,4
67617,4459,1",N",-7,7
46649,3128,3",E",12,-12
78964,5222,4",E",3,-3
40905,2721,1",B",-1,1
5191,345,3",N",-1,1
57021,3816,4",E",-11,11
15885,1039,3",E",14,-14
75516,4995,2",O",-1,1
26275,1809,1",E",-2,2
17299,1142,1",O",4,-4
7620,506,4",O",-7,7
35862,2408,3",N",4,-4
42146,2805,2",N",-11,11
39136,2620,2",N",-11,11
31942,2151,2",O",-6,6
78420,5189,2",O",-1,1
24193,1654,3",N",6,-6
20333,1357,1",E",-1,1
49319,3317,2",B",2,-2
27432,1881,4",B",8,-8
15990,1047,4",B",-11,11
61370,4088,3",E",1,-1
56428,3778,1",E",9,-9
33730,2274,2",B",-1,1
40133,2680,2",O",-7,7
54019,3626,2",N",-5,5
30155,2056,1",E",-1,1
51067,3432,3",E",-9,9
78603,5199,1",N",-1,1
43432,2888,3",N",-14,14
14880,971,3",E",-1,1
20239,1351,3",N",2,-2
73276,4845,1",O",-1,1
74462,4923,4",N",-1,1
54979,3689,2",O",-12,12
71298,4705,2",O",3,-3
43862,2920,2",N",13,-13
39283,2630,1",B",-1,1
45301,3024,3",O",6,-6
53662,3604,3",O",-14,14
64439,4273,3",O",11,-11
59272,3959,3",B",-7,7
45281,3022,3",N",5,-5
11964,799,1",O",7,-7
87083,5769,4",B",-1,1
17671,1168,2",B",-14,14
70313,4638,4",O",-1,1
45476,3040,2",O",2,-2
68353,4504,1",B",-3,3
2260,148,1",O",-6,6
49780,3348,4",N",12,-12
82830,5489,1",E",-13,13
1879,121,1",E",13,-13
1042,64,3",N",-17,17
41624,2774,3",E",14,-14
18709,1239,4",B",-3,3
84597,5602,3",E",-1,1
12858,851,1",N",-7,7
77044,5097,4",N",6,-6
17979,1189,2",B",2,-2
85625,5680,2",E",-3,3
20628,1375,4",B",3,-3
36645,2459,4",E",2,-2
39093,2618,3",E",-9,9
49260,3313,1",E",13,-13
34365,2314,3",E",12,-12
34317,2312,3",O",-1,1
66640,4400,2",B",-18,18
74719,4943,4",N",-12,12
64204,4259,2",O",-1,1
38411,2567,2",B",6,-6
68001,4483,1",E",7,-7
72193,4770,3",E",-14,14
8467,562,1",E",-7,7
7964,529,4",N",-1,1
24083,1647,1",N",-1,1
13822,901,1",B",-11,11
45305,3024,3",N",-2,2
74123,4901,4",B",-11,11
71137,4694,4",E",-11,11
12924,855,3",N",-11,11
74710,4942,3",E",14,-14
46404,3108,1",N",-13,13
61586,4101,1",N",-11,11
29733,2028,4",E",-8,8
63152,4196,4",N",-1,1
37166,2492,3",N",6,-6
51110,3435,2",B",-1,1
75332,4985,2",B",13,-13
49016,3295,1",B",-1,1
87593,5802,2",N",-3,3
65017,4305,1",O",9,-9
69033,4550,3",O",-1,1
108,6,3",B",-1,1
61818,4115,1",O",-12,12
10212,679,2",N",-11,11
55904,3749,3",N",13,-13
86684,5747,3",E",-9,9
77123,5102,3",N",-2,2
73034,4828,2",O",12,-12
18107,1198,1",N",-2,2
56205,3767,2",O",-1,1
81026,5365,1",N",7,-7
87701,5810,2",B",9,-9
52881,3552,4",N",-13,13
35726,2399,2",B",-8,8
66617,4398,3",O",-1,1
20245,1351,1",O",-12,12
19410,1288,2",O",6,-6
30652,2082,4",B",-10,10
3584,235,1",N",-6,6
8361,555,3",E",3,-3
55878,3747,1",O",9,-9
70902,4680,1",E",6,-6
24727,1706,2",B",-14,14
84231,5580,2",E",-7,7
60467,4033,4",E",-1,1
85343,5653,1",E",-1,1
35890,2410,1",E",6,-6
41697,2779,2",O",4,-4
31998,2154,2",B",-1,1
20650,1376,2",E",-1,1
39888,2666,1",E",9,-9
27257,1870,4",B",-13,13
43800,2916,2",B",-7,7
81556,5401,1",O",2,-2
46801,3138,2",B",-1,1
48563,3262,4",N",14,-14
51903,3487,2",O",-1,1
21513,1456,1",E",6,-6
62615,4163,1",E",17,-17
14027,918,1",N",-1,1
74226,4909,1",N",-1,1
4916,326,3",O",10,-10
17572,1161,1",O",2,-2
2911,192,2",O",2,-2
30184,2058,2",B",4,-4
49163,3306,2",N",13,-13
56921,3809,4",E",-1,1
62911,4181,1",B",7,-7
3278,216,4",O",3,-3
31673,2136,1",E",8,-8
62032,4128,3",E",-3,3
85529,5672,1",E",3,-3
2583,170,2",O",-4,4
68324,4502,4",N",2,-2
71940,4750,2",O",-10,10
86640,5744,1",B",-3,3
75686,5007,2",B",2,-2
83527,5533,4",E",-1,1
760,45,3",E",-13,13
3946,261,3",N",2,-2
58777,3928,2",B",3,-3
77369,5120,1",B",-1,1
4109,272,2",B",2,-2
76353,5050,2",N",3,-3
76356,5051,3",O",-2,2
3126,206,2",B",-16,16
83145,5510,4",E",11,-11
76042,5030,3",O",7,-7
5292,352,3",O",-1,1
27215,1867,2",E",6,-6
55065,3695,4",O",-1,1
48,3,3",O",-3,3
56012,3756,3",N",12,-12
35458,2382,4",N",-8,8
75432,4991,2",O",5,-5
71725,4735,1",E",-2,2
3138,206,2",E",-9,9
14344,940,4",N",-14,14
84219,5579,1",E",-6,6
71646,4728,2",N",10,-10
85700,5685,1",O",-9,9
8862,589,3",N",3,-3
81993,5434,4",N",-1,1
53102,3567,3",O",-1,1
83919,5559,4",E",-1,1
50979,3427,3",O",10,-10
43204,2870,2",O",2,-2
47121,3163,2",N",2,-2
37800,2531,2",N",7,-7
2674,176,4",B",-6,6
70371,4641,2",E",-1,1
49242,3312,3",O",-6,6
83006,5500,1",O",-8,8
6817,452,4",N",7,-7
21946,1490,2",E",5,-5
84548,5599,2",O",-14,14
51754,3478,2",B",-1,1
69482,4578,4",E",-5,5
4433,294,1",N",-1,1
87246,5780,3",N",10,-10
59177,3953,2",N",-1,1
84633,5604,3",B",11,-11
40408,2695,1",E",11,-11
4679,310,1",B",3,-3
43491,2893,4",B",-12,12
59469,3971,4",O",12,-12
85887,5697,4",E",12,-12
78842,5214,4",O",12,-12
21927,1488,3",N",-6,6
35384,2379,2",B",-13,13
83784,5550,4",O",-7,7
16120,1057,4",B",-14,14
13162,867,1",O",-1,1
84022,5566,4",N",12,-12
43401,2885,3",N",-1,1
60851,4057,4",N",4,-4
61456,4093,1",N",-17,17
7100,471,3",B",8,-8
49112,3303,1",E",-2,2
69303,4566,1",B",-15,15
21798,1479,2",O",-1,1
18101,1198,3",E",-16,16
60218,4018,3",N",-14,14
81331,5386,1",E",15,-15
18631,1234,1",B",-15,15
44459,2960,1",E",6,-6
71640,4728,4",E",-12,12
23858,1632,1",B",-14,14
35039,2358,1",E",-7,7
41530,2765,3",B",-1,1
7892,524,3",N",-1,1
84738,5611,2",B",-17,17
909,55,4",N",-1,1
52780,3544,1",E",-1,1
23744,1624,3",B",7,-7
86648,5744,1",N",6,-6
44658,2977,3",N",-1,1
65402,4328,4",O",8,-8
10498,698,2",B",-1,1
81169,5375,2",B",-9,9
86767,5751,2",N",-3,3
62507,4156,1",O",9,-9
29005,1979,4",O",16,-16
10306,685,4",B",2,-2
22695,1548,4",E",-13,13
33734,2274,2",O",-1,1
47569,3195,3",B",12,-12
78566,5197,4",N",2,-2
8736,580,3",B",-13,13
81843,5422,2",O",-7,7
27996,1916,2",E",12,-12
51445,3457,1",B",-8,8
10522,699,2",N",11,-11
43275,2876,3",B",-13,13
31431,2122,1",O",-2,2
35325,2375,1",E",3,-3
53886,3618,3",E",3,-3
65245,4319,3",E",12,-12
83451,5530,4",E",-1,1
85826,5693,3",E",3,-3
56748,3798,3",O",5,-5
86067,5708,4",B",6,-6
45090,3008,2",N",13,-13
84094,5571,2",B",12,-12
3576,235,1",B",4,-4
52915,3554,4",E",-1,1
66607,4398,1",B",-4,4
76189,5039,4",E",-1,1
60572,4039,1",O",-3,3
80571,5336,1",E",-6,6
28641,1957,4",N",-1,1
59573,3978,4",N",-1,1
38141,2551,1",E",-17,17
19688,1309,3",N",5,-5
43965,2927,1",E",-5,5
64669,4284,1",N",-1,1
79514,5265,3",N",-1,1
25219,1741,4",N",13,-13
13522,885,1",E",-1,1
74047,4897,4",B",-2,2
14518,953,1",B",-2,2
37965,2542,1",B",-6,6
25975,1789,2",E",12,-12
81383,5389,1",O",-3,3
2088,136,3",N",13,-13
82156,5445,3",O",-1,1
83480,5531,1",E",-1,1
28919,1974,2",O",8,-8
33545,2259,4",N",-1,1
69573,4585,4",E",10,-10
74558,4931,3",N",-1,1
38505,2574,4",N",-6,6
43350,2881,2",O",-1,1
76421,5056,1",B",-16,16
6971,462,4",N",2,-2
82686,5479,2",E",-1,1
1957,126,3",E",7,-7
80408,5325,3",E",-1,1
71999,4754,1",N",2,-2
82125,5443,3",O",-3,3
30248,2062,2",B",-14,14
43127,2866,1",B",-1,1
77399,5123,3",B",-2,2
872,52,3",E",-1,1
30772,2088,4",B",-1,1
25470,1757,2",B",-1,1
32944,2217,1",O",-3,3
86326,5724,3",B",-2,2
70272,4635,1",B",-1,1
47325,3179,1",N",9,-9
5366,357,1",B",-14,14
74987,4962,2",B",-1,1
44444,2959,2",N",-5,5
322,20,1",E",6,-6
80296,5318,3",O",2,-2
39490,2642,4",B",-1,1
74744,4945,3",E",-1,1
4360,290,4",E",7,-7
46370,3105,3",N",-8,8
75103,4969,2",N",-3,3
77319,5117,3",N",-1,1
60705,4047,2",N",-1,1
50201,3375,1",N",-2,2
69276,4564,2",O",3,-3
74854,4953,3",N",14,-14
82999,5500,2",B",16,-16
46049,3081,4",N",-6,6
50356,3385,2",E",-5,5
86128,5712,1",B",-2,2
34813,2343,1",E",-4,4
87289,5783,4",E",-6,6
6515,431,4",N",-1,1
5450,362,1",O",-1,1
65884,4358,2",B",-14,14
42932,2853,2",B",-1,1
68185,4494,3",E",-1,1
30470,2073,2",O",-3,3
14584,956,3",B",-4,4
23038,1579,1",B",-8,8
73994,4894,3",N",-13,13
2474,163,2",B",-1,1
17233,1137,3",B",-3,3
10501,698,1",B",-1,1
72038,4758,2",O",5,-5
27735,1900,4",B",4,-4
61013,4066,2",N",4,-4
73669,4872,3",N",-1,1
45286,3022,4",B",15,-15
48823,3283,1",E",-11,11
72411,4786,1",N",-15,15
42033,2798,2",O",-6,6
18528,1226,2",B",-1,1
68578,4518,2",O",-1,1
14183,928,1",B",-19,19
67283,4439,3",B",-10,10
76365,5051,4",B",-12,12
2821,186,3",E",-1,1
25416,1753,4",O",12,-12
64218,4260,4",B",-13,13
61899,4120,2",O",-3,3
8749,581,4",N",2,-2
20921,1397,3",E",-3,3
35668,2394,2",E",-5,5
44268,2946,2",E",-5,5
41687,2778,4",N",-1,1
51071,3432,3",B",-1,1
44986,3001,1",N",2,-2
86035,5706,4",B",7,-7
16709,1102,3",N",5,-5
33147,2233,4",E",-1,1
17414,1151,1",B",14,-14
25365,1750,1",O",7,-7
31220,2110,4",N",9,-9
19844,1321,4",E",14,-14
52377,3518,2",O",-5,5
22060,1497,4",B",-10,10
29466,2009,2",B",-4,4
1765,114,3",B",-1,1
16423,1083,1",E",-7,7
56179,3766,4",N",-1,1
66049,4367,3",B",-1,1
27421,1880,1",N",9,-9
56124,3762,3",B",-12,12
78753,5209,3",N",-9,9
69739,4599,1",B",1,-1
69511,4579,1",E",3,-3
11500,766,1",N",-1,1
30144,2055,2",O",-2,2
66812,4410,2",N",-12,12
68262,4499,2",O",-3,3
84435,5592,1",B",16,-16
12091,808,1",B",2,-2
6577,435,2",B",12,-12
49526,3330,1",N",-2,2
41992,2796,1",B",6,-6
57592,3852,1",O",-12,12
16630,1097,2",O",11,-11
46934,3148,3",E",15,-15
37042,2484,1",E",-1,1
84086,5570,3",B",13,-13
52522,3527,1",O",-6,6
84400,5591,2",B",22,-22
75843,5016,3",N",-1,1
62902,4180,4",O",6,-6
68292,4501,4",E",-4,4
73768,4879,1",O",-1,1
76190,5039,1",B",-14,14
29206,1993,1",B",-16,16
61556,4099,1",O",-4,4
33341,2247,3",N",-6,6
43347,2881,3",N",-2,2
19630,1305,1",E",-1,1
67964,4481,4",E",-1,1
9987,664,1",N",12,-12
9339,622,1",N",9,-9
23971,1639,4",O",6,-6
4500,298,4",B",-1,1
7256,482,3",N",-1,1
66945,4418,3",N",-1,1
10831,720,2",E",5,-5
21951,1490,3",N",-1,1
14002,917,4",E",14,-14
34702,2336,4",B",-1,1
85362,5655,4",E",-4,4
79903,5291,4",N",-9,9
81932,5430,4",N",2,-2
2677,176,3",B",4,-4
21031,1408,3",E",-2,2
16058,1052,4",O",-1,1
53376,3584,3",B",-2,2
55330,3712,1",N",-1,1
10047,669,1",E",10,-10
54406,3653,1",E",-2,2
67594,4458,2",O",-2,2
69770,4601,4",E",-7,7
22754,1552,3",B",-14,14
4405,293,1",E",2,-2
67464,4450,4",O",-12,12
14656,960,3",N",-13,13
17192,1135,2",B",-1,1
15579,1018,2",B",12,-12
57233,3830,4",N",-1,1
10351,688,2",O",-6,6
913,55,4",E",-10,10
22271,1513,3",O",-1,1
5694,377,4",E",-1,1
59927,3999,2",O",-8,8
79997,5297,4",B",-8,8
39265,2629,3",E",2,-2
83619,5540,1",E",-4,4
79350,5254,2",B",-1,1
50536,3397,2",O",-12,12
78487,5192,1",B",-3,3
41874,2789,3",O",8,-8
61176,4076,1",O",-1,1
